sra_accession,site_name,raw_n_read_pairs,raw_n_bases_approx,raw_mean_percent_gc,raw_mean_mean_seq_len,raw_mean_percent_duplicates,cleaned_n_read_pairs,cleaned_n_bases_approx,cleaned_mean_percent_gc,cleaned_mean_mean_seq_len,cleaned_mean_percent_duplicates
SAMN55951694,"Boston DITP North, MA (MU)",7981993,2410300000.0,50.0,151.0,37.72167458384992,7928621,2299700000.0,50.0,145.04306518119608,37.90064940449053
SAMN55951695,"Boston DITP North, MA (MU)",7997573,2414700000.0,50.0,151.0,43.928380862304266,7958432,2285200000.0,50.12500716221487,143.59034945577218,44.102670743750096
SAMN55951696,"Boston DITP North, MA (MU)",7994345,2413700000.0,50.0,151.0,49.98460388807123,7921616,2224100000.0,50.0,140.39585048050802,50.239267908778366
SAMN55951697,"Boston DITP North, MA (MU)",7999650,2415400000.0,50.0,151.0,44.94971721201999,7927752,2241000000.0,50.0,141.35780622299993,45.214262570440866
SAMN55951698,"Boston DITP North, MA (MU)",7996685,2414500000.0,50.0,151.0,50.31511058057556,7941902,2215700000.0,50.0,139.5142465243213,50.59903635746799
SAMN55951699,"Boston DITP North, MA (MU)",7995033,2414200000.0,50.0,151.0,52.47533035514341,7939148,2226700000.0,50.0,140.23949011909087,52.96351827150882
SAMN55951700,"Boston DITP North, MA (MU)",8002734,2416500000.0,49.12500353004361,151.0,46.25765290011873,7961643,2248500000.0,50.0,141.2359404334005,46.74610468579122
SAMN55951701,"Boston DITP North, MA (MU)",7994055,2413800000.0,50.0,151.0,70.88031910417118,7964390,2256000000.0,50.0,141.65212181975016,71.44775040580711
SAMN55951702,"Boston DITP North, MA (MU)",8000161,2415700000.0,49.0,151.0,64.25705912735226,7933375,2223900000.0,49.0,140.1745632848567,65.01384122813903
SAMN47830599,"Boston DITP North, MA (SB)",1000747,300200000.0,52.0,150.0,34.61633523012908,880572,237600000.0,48.0,134.92720527111922,37.69879911472162
SAMN47830603,"Boston DITP North, MA (SB)",999809,299900000.0,53.0,150.0,35.525960694770504,849985,216500000.0,49.0,127.3890262769343,38.146638351540986
SAMN47830605,"Boston DITP North, MA (SB)",999232,299700000.0,56.0,150.0,29.7459843508305,726238,180500000.0,48.0,124.33441722961344,28.249102761431416
SAMN55951744,"Boston DITP North, MA (SB)",1001036,300300000.0,52.0,150.0,19.739775183333677,877467,248700000.0,49.0,141.74314304697498,19.227431142766648
SAMN55951746,"Boston DITP North, MA (SB)",2001008,600200000.0,50.0,150.0,33.040451806909324,1890972,528500000.0,48.0,139.76640531959225,34.14483778057641
SAMN55951750,"Boston DITP North, MA (SB)",1998211,599400000.0,52.0,150.0,25.435865009997656,1784663,493900000.0,49.0,138.41962123941607,24.983465280269417
SAMN55951754,"Boston DITP North, MA (SB)",4002909,1200700000.0,55.0,150.0,38.8311472051887,3419788,848800000.0,51.0,124.14036045509252,37.65138638336474
SAMN55951600,"Boston DITP North, MA (SB)",4001524,1200300000.0,52.0,150.0,38.434095198736095,3872342,1056800000.0,51.0,136.45796226159777,39.519337831614415
SAMN55951604,"Boston DITP North, MA (SB)",2000976,600200000.0,53.0,150.0,42.17579802174441,1876002,506900000.0,52.0,135.12672774336062,44.11816257195448
SAMN55951606,"Boston DITP North, MA (SB)",1002105,300600000.0,50.0,150.0,27.23670598969696,933097,247900000.0,48.0,132.87428906105154,27.44884125893746
SAMN55951608,"Boston DITP North, MA (SB)",999433,299800000.0,61.0,150.0,41.47198601117373,651725,119800000.0,52.0,91.96933752733132,32.50340965789988
SAMN55951610,"Boston DITP North, MA (SB)",1000948,300261700.0,60.0013037640317,150.0,47.11040339105612,640760,124057300.0,52.0,96.90987499219678,42.69730141261614
SAMN55951612,"Boston DITP North, MA (SB)",1001887,300500000.0,62.0,150.0,36.16675270392972,626775,106800000.0,52.0,85.32170794942364,28.53074734126237
SAMN55951614,"Boston DITP North, MA (SB)",999740,299900000.0,54.0,150.0,39.988073883748285,912614,233000000.0,52.0,127.66197811999378,39.2916908005814
SAMN55951616,"Boston DITP North, MA (SB)",999754,299900000.0,52.0,150.0,44.487399121395995,984223,287500000.0,52.0,146.06537492011464,44.977946836988025
SAMN55951618,"Boston DITP North, MA (SB)",999709,299900000.0,54.0,150.0,40.699714651392114,933856,249900000.0,52.0,133.81370468252064,40.043761302410054
SAMN55951620,"Boston DITP North, MA (SB)",999706,299900000.0,58.0,150.0,37.13889218626837,778387,156600000.0,52.0,100.6732165362474,32.28465669469681
SAMN55951622,"Boston DITP North, MA (SB)",998113,299400000.0,53.0,150.0,41.7392748526094,965831,269300000.0,53.0,139.42044001486803,42.40524396143102
SAMN55951624,"Boston DITP North, MA (SB)",999705,299900000.0,51.0,150.0,38.532607369213814,987957,290700000.0,51.0,147.11511786444146,38.84829033652901
SAMN55951626,"Boston DITP North, MA (SB)",999850,299900000.0,53.0,150.0,29.132191777533063,880589,239300000.0,50.0,135.8832906157129,29.95797294931039
SAMN55951628,"Boston DITP North, MA (SB)",998639,299500000.0,51.0,150.0,45.91566095475373,986377,290300000.0,51.0,147.15499296921968,46.23791497351956
SAMN55951630,"Boston DITP North, MA (SB)",1000365,300100000.0,51.0,150.0,41.9260274746635,969232,274800000.0,51.0,141.75535991382867,43.027923085713105
SAMN55951632,"Boston DITP North, MA (SB)",999649,299800000.0,51.0,150.0,37.66031718541172,973815,281800000.0,50.0,144.72943012789904,38.32394885420084
SAMN55951634,"Boston DITP North, MA (SB)",999351,299800000.0,54.0,150.0,30.02256202919324,820540,228300000.0,49.0,139.15814585516856,28.415841118789544
SAMN55951636,"Boston DITP North, MA (SB)",1000028,300000000.0,52.0,150.0,39.79375646016585,963020,267000000.0,51.0,138.60987778031608,40.75568042019799
SAMN55951638,"Boston DITP North, MA (SB)",1001802,300500000.0,53.0,150.0,36.09547000466312,926978,242200000.0,51.0,130.66603360597554,37.426797081851994
SAMN55951640,"Boston DITP North, MA (SB)",998815,299600000.0,56.0,150.0,44.166773652194266,838853,218800000.0,52.0,130.4525190945255,42.146566545385554
SAMN55951642,"Boston DITP North, MA (SB)",1000184,300000000.0,51.0,150.0,18.58139839146918,903899,238100000.0,49.0,131.70625147278622,17.898719691255096
SAMN55951644,"Boston DITP North, MA (SB)",1999999,599900000.0,52.0,150.0,33.37163649168695,1841003,496800000.0,50.0,134.9386103661971,34.44652712927271
SAMN55951646,"Boston DITP North, MA (SB)",1999920,599800000.0,52.0,150.0,27.510460042386185,1813373,486100000.0,50.499918659867554,134.05601467541427,27.965082529855515
SAMN55951648,"Boston DITP North, MA (SB)",1997656,599200000.0,52.0,150.0,37.63276350004559,1910959,514100000.0,52.0,134.53740975081098,38.73130763318322
SAMN55951650,"Boston DITP North, MA (SB)",1998912,599600000.0,56.0,150.0,36.225003440439735,1584252,388100000.0,52.0,122.52379040708168,35.739173641719276
SAMN55951652,"Boston DITP North, MA (SB)",1000236,300000000.0,53.0,150.0,30.5763255174965,835628,193500000.0,49.0,115.82141335618242,29.3172644721156
SAMN55951654,"Boston DITP North, MA (SB)",999547,299800000.0,49.0,150.0,38.27327580963591,928068,262600000.0,48.0,141.49769090195977,39.30150049698595
SAMN55951656,"Boston DITP North, MA (SB)",1000217,300000000.0,51.0,150.0,39.14246460799845,960184,266000000.0,50.0,138.51863653216466,40.53295968063566
SAMN55951658,"Boston DITP North, MA (SB)",1000619,300100000.0,55.0,150.0,46.5446062681742,838724,209200000.0,51.0,124.74154966353652,44.5870024443097
SAMN55951661,"Boston DITP North, MA (SB)",1001750,300500000.0,51.0,150.0,33.1691301794765,910329,249500000.0,49.0,137.0765058566738,33.519218795908415
SAMN55951663,"Boston DITP North, MA (SB)",999444,299800000.0,53.0,150.0,37.78457453443632,890466,238200000.0,50.0,133.75821648440254,38.5930617115164
SAMN55951665,"Boston DITP North, MA (SB)",999675,299900000.0,51.0,150.0,43.38368930637707,949424,240900000.0,50.0,126.88630843543032,44.689628477448906
SAMN55951667,"Boston DITP North, MA (SB)",998339,299500000.0,52.0,150.0,40.68161265698194,895230,247800000.0,50.0,138.41827351630306,42.09528071266636
SAMN55951669,"Boston DITP North, MA (SB)",998638,299500000.0,51.0,150.0,44.38004989202411,951504,255500000.0,50.0,134.28073712774722,45.57725086039965
SAMN55951671,"Boston DITP North, MA (SB)",1000044,300000000.0,52.0,150.0,27.751254120599384,842063,229400000.0,48.0,136.25445780185092,26.09490392697697
SAMN55951673,"Boston DITP North, MA (SB)",1000187,300000000.0,54.0,150.0,47.88627052797742,941579,264600000.0,53.0,140.51530726577377,49.746927408234185
SAMN55951675,"Boston DITP North, MA (SB)",1000575,300100000.0,48.0,150.0,53.80647922105792,945086,271700000.0,47.0,143.74970214350864,54.932003864755465
SAMN47830422,"Boston DITP South, MA (MU)",3997939,1207200000.0,50.0,151.0,40.67481346272412,3963966,1102900000.0,50.0,139.13565794963932,42.254135535467306
SAMN47830427,"Boston DITP South, MA (MU)",8008122,1601300000.0,51.0,100.0,64.84236204145701,7911793,1569100000.0,51.0,99.15485920827302,65.91596244998792
SAMN47830435,"Boston DITP South, MA (MU)",7997895,2414900000.0,49.0,151.0,84.91088765118019,7899673,2126100000.0,49.0,134.57576826281291,86.70790239844415
SAMN47830439,"Boston DITP South, MA (MU)",8012199,2419200000.0,50.0,151.0,62.13712414180084,7828408,2122900000.0,50.0,135.59305384951833,64.94158614593395
SAMN47830449,"Boston DITP South, MA (MU)",8023819,2422700000.0,50.0,151.0,62.58036392889041,7925355,2157700000.0,50.0,136.13318854486644,64.64511532724441
SAMN47830454,"Boston DITP South, MA (MU)",8023795,2422800000.0,50.87503157795033,151.0,68.76870645084428,7938939,2137400000.0,50.0,134.63545273493096,71.10648339823857
SAMN47830466,"Boston DITP South, MA (MU)",4000241,1207900000.0,50.0,151.0,61.11842221161864,3971599,1124100000.0,50.0,141.5398300533362,62.5960222432029
SAMN47830472,"Boston DITP South, MA (MU)",7999910,2415500000.0,49.0,151.0,70.18134909754066,7951647,2232900000.0,49.0,140.42588749223904,72.34149050343449
SAMN47830479,"Boston DITP South, MA (MU)",7996252,2414400000.0,51.0,151.0,66.52288212275836,7946989,2269800000.0,51.87502008622385,142.81937857218628,67.90739538547089
SAMN47830486,"Boston DITP South, MA (MU)",8000194,2415600000.0,50.0,151.0,52.348990351573505,7941591,2205100000.0,50.0,138.8487968594706,53.8057602164734
SAMN47830498,"Boston DITP South, MA (MU)",13981141,4221700000.0,49.0,151.0,65.29445308532569,13900672,3983900000.0,49.0,143.31943495249726,66.78333190196214
SAMN47830506,"Boston DITP South, MA (MU)",13987148,4223500000.0,50.0,151.0,69.25554653610972,13906658,3957900000.0,50.0,142.31390647558888,70.72122714987209
SAMN47830513,"Boston DITP South, MA (MU)",13982304,4221800000.0,51.0,151.0,41.457252074799655,13889898,4004700000.0,51.0,144.17639506783996,42.398729665334265
SAMN47830521,"Boston DITP South, MA (MU)",13980760,4221400000.0,50.71424629276234,151.0,65.83174867136968,13901447,3898000000.0,50.85704337109655,140.21345080120076,67.49324790250648
SAMN47830529,"Boston DITP South, MA (MU)",13988434,4223800000.0,50.0,151.0,69.17076572699895,13917509,3971700000.0,50.0,142.70218840885966,70.66210896710625
SAMN47830537,"Boston DITP South, MA (MU)",8001052,2416000000.0,49.0,151.0,58.03534971709355,7944067,2343400000.0,49.0,147.51761201158047,58.5615547615839
SAMN47830544,"Boston DITP South, MA (MU)",8001416,2416000000.0,51.87499675057515,151.0,39.47286805750818,7949435,2359100000.0,51.87496092489592,148.39576013892813,39.86510472462153
SAMN47830551,"Boston DITP South, MA (MU)",8001606,2416000000.0,50.0,151.0,65.15167245750536,7967262,2269700000.0,50.0,142.45798023210483,66.0442306810178
SAMN47830559,"Boston DITP South, MA (MU)",7986670,2411500000.0,51.0,151.0,74.68181239994435,7951196,2295100000.0,51.0,144.33888235178708,75.5196945054769
SAMN47830566,"Boston DITP South, MA (MU)",7994463,2414000000.0,49.75003386719033,151.0,82.44508717095343,7961527,2236600000.0,49.74997585262224,140.47693225181553,83.52637651952115
SAMN47830573,"Boston DITP South, MA (MU)",8002438,2416300000.0,47.0,151.0,75.39802831205458,7972794,2289100000.0,47.0,143.58786411639383,76.4666113849292
SAMN47830581,"Boston DITP South, MA (MU)",7993727,2413900000.0,51.0,151.0,64.19745891997593,7955726,2237700000.0,51.0,140.6359351113902,65.22558915099329
SAMN47830589,"Boston DITP South, MA (MU)",7992563,2413600000.0,49.0,151.0,76.87960651006509,7956811,2207700000.0,49.0,138.73802714429186,78.07194155177949
SAMN47830598,"Boston DITP South, MA (MU)",7992213,2413400000.0,51.0,151.0,63.95590678983568,7956554,2264200000.0,51.0,142.30897509147803,64.92617537418414
SAMN55014609,"Boston DITP South, MA (MU)",8009685,2418500000.0,49.0,151.0,70.52174470521292,7969857,2209300000.0,49.0,138.62490349575907,72.09738829450326
SAMN55014610,"Boston DITP South, MA (MU)",8009834,2418600000.0,51.0,151.0,51.24804123458665,7975657,2219800000.0,51.0,139.16600362829044,52.53647889859696
SAMN55014611,"Boston DITP South, MA (MU)",8010471,2418900000.0,50.0,151.0,67.04084032135306,7976637,2233800000.0,50.0,140.02216466663833,68.27284383314421
SAMN55014612,"Boston DITP South, MA (MU)",7988422,2412200000.0,50.0,151.0,72.21633499089835,7955320,2206300000.0,50.0,138.67331157011913,73.43687585145945
SAMN55014613,"Boston DITP South, MA (MU)",8002332,2416300000.0,50.0,151.0,63.01648844953222,7982976,2150900000.0,50.0,134.74049464761012,64.2174982429778
SAMN55014614,"Boston DITP South, MA (MU)",8004555,2416800000.0,50.0,151.0,73.32928527643875,7981573,2138500000.0,50.0,133.97212485558924,74.56711971093459
SAMN55014615,"Boston DITP South, MA (MU)",8008431,2418200000.0,50.0,151.0,45.52279184381199,7965904,2237500000.0,50.0,140.45589232559166,46.584015553221384
SAMN55014616,"Boston DITP South, MA (MU)",7997233,2414600000.0,50.0,151.0,49.0177665347665,7969438,2213500000.0,50.0,138.8835422899331,49.2544794829893
SAMN55014617,"Boston DITP South, MA (MU)",7996709,2414600000.0,50.0,151.0,25.93469587204079,7973644,2305600000.0,50.0,144.58049738613863,26.076166879018647
SAMN55014618,"Boston DITP South, MA (MU)",7997146,2414900000.0,50.0,151.0,61.82093472250561,7976241,2114700000.0,50.0,132.5791839790197,62.36228001557095
SAMN55014619,"Boston DITP South, MA (MU)",7990858,2412800000.0,51.0,151.0,34.01921546216986,7950464,2251100000.0,51.0,141.57642742612256,34.262148332464065
SAMN55014620,"Boston DITP South, MA (MU)",7990342,2412800000.0,50.0,151.0,38.2499803542094,7959396,2304200000.0,50.0,144.76638667054635,38.46915709075287
SAMN55014621,"Boston DITP South, MA (MU)",8018843,2421400000.0,50.0,151.0,36.93236005587751,7975969,2321300000.0,50.0,145.549331498154,37.05703319225272
SAMN55014622,"Boston DITP South, MA (MU)",8017633,2420800000.0,50.0,151.0,46.682246720841015,7949762,2262900000.0,50.0,142.34343650791055,46.81524168807099
SAMN55014623,"Boston DITP South, MA (MU)",7997370,2414800000.0,50.0,151.0,34.65028015514457,7948710,2346900000.0,50.0,147.64910042006815,34.834077321595394
SAMN55951703,"Boston DITP South, MA (MU)",7998369,2415200000.0,51.0,151.0,25.998444210596787,7953422,2338800000.0,51.0,147.045193188542,26.187571969347008
SAMN55951704,"Boston DITP South, MA (MU)",7999587,2415500000.0,52.0,151.0,24.76383301627592,7952679,2284300000.0,52.0,143.63528629786265,24.85339550415495
SAMN55951705,"Boston DITP South, MA (MU)",7995169,2414300000.0,50.12500523753782,151.0,35.30022306650712,7935968,2299800000.0,50.0,144.90938188006805,35.31627590255373
SAMN55951706,"Boston DITP South, MA (MU)",7999186,2415300000.0,51.0,151.0,33.02572564187434,7936539,2270900000.0,51.0,143.08954073053758,33.148546850025674
SAMN55951707,"Boston DITP South, MA (MU)",7995875,2414400000.0,50.0,151.0,57.489989270836105,7949709,2305500000.0,50.0,145.03195274191796,57.630137901576305
SAMN55951708,"Boston DITP South, MA (MU)",8012346,2419200000.0,51.0,151.0,26.78620912509211,7958201,2270800000.0,51.0,142.69004961045843,26.6687607011604
SAMN55951709,"Boston DITP South, MA (MU)",8000513,2416000000.0,50.0,151.0,50.57106490587213,7956110,2263700000.0,50.0,142.27250949270436,50.89243731806968
SAMN55951710,"Boston DITP South, MA (MU)",8004266,2416800000.0,51.75001005713703,151.0,80.85403250927251,7882830,2343800000.0,51.0,148.69962310490016,81.19052330349389
SAMN55951711,"Boston DITP South, MA (MU)",7990789,2412700000.0,49.0,151.0,63.75614021798058,7955659,2301100000.0,49.0,144.63397702189096,64.31795340009896
SAMN55951712,"Boston DITP South, MA (MU)",7987611,2411800000.0,52.0,151.0,54.05333280112665,7963751,2272800000.0,53.0,142.72687010178998,54.34159660517488
SAMN55951713,"Boston DITP South, MA (MU)",7997670,2415000000.0,50.0,151.0,72.91090436668303,7931870,2155600000.0,50.0,135.89036696264563,73.792681856258
SAMN55951714,"Boston DITP South, MA (MU)",7998426,2415200000.0,49.0,151.0,60.787147042385946,7959987,2288600000.0,49.0,143.77677821584382,61.130235660873126
SAMN55951715,"Boston DITP South, MA (MU)",8004519,2416800000.0,50.0,151.0,54.012293953731266,7967796,2267400000.0,50.0,142.30257821610894,54.40569036997606
SAMN55951716,"Boston DITP South, MA (MU)",8011070,2419100000.0,49.0,151.0,74.52528896000946,7975922,2274600000.0,49.0,142.60627003373403,75.14237142104948
SAMN55951717,"Boston DITP South, MA (MU)",8002911,2416400000.0,51.875061462010514,151.0,45.72165870203309,7953697,2255800000.0,52.0,141.81912405011153,46.15358367036413
SAMN55951718,"Boston DITP South, MA (MU)",7999105,2415200000.0,50.0,151.0,57.392676438162866,7970075,2258300000.0,51.0,141.6859092919452,57.89419839827717
SAMN55951719,"Boston DITP South, MA (MU)",7991239,2412800000.0,49.0,151.0,68.17527137309804,7963920,2236900000.0,49.0,140.45933403399331,68.91898474467831
SAMN55951720,"Boston DITP South, MA (MU)",7980413,2409600000.0,50.0,151.0,56.11320556633751,7943201,2259200000.0,50.0,142.2343178146946,56.54516857541406
SAMN55951721,"Boston DITP South, MA (MU)",7994939,2414200000.0,50.124984318204305,151.0,47.57317039586421,7969559,2268600000.0,51.0,142.34942027532514,47.89196002352322
SAMN55951722,"Boston DITP South, MA (MU)",7985938,2411200000.0,50.0,151.0,63.743166263279726,7949845,2228400000.0,50.0,140.18270739869772,64.37187054596188
SAMN55951723,"Boston DITP South, MA (MU)",7997220,2414800000.0,51.0,151.0,57.132655442119955,7972438,2228300000.0,51.0,139.76826229316552,57.63676111316867
SAMN55951724,"Boston DITP South, MA (MU)",7996130,2414500000.0,51.0,151.0,50.75070932361946,7950397,2221600000.0,51.0,139.73142378927744,51.11551192576613
SAMN55951725,"Boston DITP South, MA (MU)",7994981,2414300000.0,50.37500464353824,151.0,49.876893263170984,7962661,2237600000.0,51.0,140.52132628778244,50.47926438288479
SAMN55951726,"Boston DITP South, MA (MU)",7998257,2415200000.0,50.0,151.0,57.15993258337475,7958515,2254600000.0,50.0,141.65696100340327,57.691006266730746
SAMN55951727,"Boston DITP South, MA (MU)",7993621,2413600000.0,50.0,151.0,52.53069342305502,7945022,2232400000.0,50.0,140.51215087887738,52.8666826597034
SAMN55951728,"Boston DITP South, MA (MU)",8002217,2416100000.0,51.0,151.0,45.236829261407244,7955607,2222800000.0,51.0,139.7147377315144,45.902579213856725
SAMN47830601,"Boston DITP South, MA (SB)",1000713,300200000.0,52.0,150.0,30.958146319987577,907899,251800000.0,49.0,138.69097443658382,32.77788187994882
SAMN47830604,"Boston DITP South, MA (SB)",999520,299800000.0,53.0,150.0,29.472871515275983,856310,230800000.0,49.0,134.82171526666744,30.017185179736348
SAMN47830606,"Boston DITP South, MA (SB)",999693,299900000.0,50.0,150.0,32.7014424432394,946378,270300000.0,49.0,142.81979769183138,33.883618478076684
SAMN55951745,"Boston DITP South, MA (SB)",1000897,300200000.0,52.0,150.0,40.44078683259957,980037,276000000.0,52.0,140.82649532619686,41.13247599052411
SAMN55951748,"Boston DITP South, MA (SB)",2001167,600300000.0,49.0,150.0,32.132068802743454,1882569,541700000.0,48.0,143.90176747837663,33.54236206561297
SAMN55951752,"Boston DITP South, MA (SB)",1999324,599700000.0,51.0,150.0,43.64839184703611,1945130,546700000.0,51.0,140.53415093078613,44.50074059387008
SAMN55951756,"Boston DITP South, MA (SB)",3002497,900600000.0,51.66614421263368,150.0,44.54001803865064,2931408,816900000.0,51.0,139.3556790798142,45.658068187422366
SAMN55951602,"Boston DITP South, MA (SB)",4001293,1200100000.0,51.0,150.0,40.694471271134255,3839115,1078400000.0,51.0,140.4547221169462,41.96007104697286
SAMN55951605,"Boston DITP South, MA (SB)",2000079,600000000.0,52.0,150.0,43.028736491581355,1934060,511800000.0,51.0,132.31922303341156,44.37001923477362
